|id   |sport_code|canonical_league_id|provider    |provider_league_id|season|enabled|tier|fixtures_days_back|fixtures_days_forward|odds_days_forward|max_requests_per_run|notes                                       |created_at                   |updated_at                   |run_group           |
|1,580|football  |21,776             |api_football |1007              |      |false  |4   |7                 |14                   |3                |1                   |3. Lig - Play-offs                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,581|football  |21,777             |api_football |929               |      |false  |4   |7                 |14                   |3                |1                   |League Two                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,582|football  |21,778             |api_football |930               |      |false  |4   |7                 |14                   |3                |1                   |Copa Uruguay                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,583|football  |21,779             |api_football |886               |      |false  |4   |7                 |14                   |3                |1                   |UEFA U17 Championship - Qualification               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,584|football  |21,780             |api_football |961               |      |false  |4   |7                 |14                   |3                |1                   |Supercopa                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,585|football  |21,781             |api_football |962               |      |false  |4   |7                 |14                   |3                |1                   |Premier League                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,587|football  |21,783             |api_football |967               |      |false  |4   |7                 |14                   |3                |1                   |Cup                                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,588|football  |21,784             |api_football |968               |      |false  |4   |7                 |14                   |3                |1                   |Championnat D1                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,589|football  |21,785             |api_football |971               |      |false  |4   |7                 |14                   |3                |1                   |Shield Cup                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,590|football  |21,787             |api_football |974               |      |false  |4   |7                 |14                   |3                |1                   |Serie C - Supercoppa Lega Finals                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,591|football  |21,788             |api_football |977               |      |false  |4   |7                 |14                   |3                |1                   |Tercera Divisi?n RFEF - Promotion - Play-offs       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,592|football  |21,789             |api_football |978               |      |false  |4   |7                 |14                   |3                |1                   |2nd Division - Play-offs                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,593|football  |21,790             |api_football |979               |      |false  |4   |7                 |14                   |3                |1                   |Provincial - Play-offs VV                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,594|football  |21,791             |api_football |980               |      |false  |4   |7                 |14                   |3                |1                   |Provincial - Play-offs ACFF                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,595|football  |21,792             |api_football |981               |      |false  |4   |7                 |14                   |3                |1                   |Third Amateur Division - Play-offs                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,596|football  |21,793             |api_football |982               |      |false  |4   |7                 |14                   |3                |1                   |Denmark Series - Promotion Round                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,597|football  |21,794             |api_football |983               |      |false  |4   |7                 |14                   |3                |1                   |Denmark Series - Relegation Round                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,598|football  |21,795             |api_football |984               |      |false  |4   |7                 |14                   |3                |1                   |National League - North - Play-offs                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,599|football  |21,796             |api_football |985               |      |false  |4   |7                 |14                   |3                |1                   |National League - South - Play-offs                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,600|football  |21,797             |api_football |986               |      |false  |4   |7                 |14                   |3                |1                   |Non League Div One - Play-offs                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,601|football  |21,798             |api_football |987               |      |false  |4   |7                 |14                   |3                |1                   |U18 Premier League - Championship                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,602|football  |21,799             |api_football |988               |      |false  |4   |7                 |14                   |3                |1                   |Oberliga - Promotion Round                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,603|football  |21,800             |api_football |989               |      |false  |4   |7                 |14                   |3                |1                   |Oberliga - Relegation Round                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
