|norm_name              |id    |name                   |ext_source      |ext_team_id |matches_used|
|rizespor                  |26,244|Rizespor                  |api_sport       |1007          |1           |
|roda                      |12,921|Roda                      |api_football    |414           |116         |
|roda                      |26,279|Roda                      |api_sport       |9684          |1           |
|rodange 91                |12,988|Rodange 91                |api_football    |2039          |30          |
|rodange 91                |27,263|Rodange 91                |api_sport       |2039          |1           |
|rodina moskva             |12,759|Rodina Moskva             |api_football    |6822          |68          |
|rodina moskva             |26,873|Rodina Moskva             |api_sport       |6822          |1           |
|rosenborg                 |12,818|Rosenborg                 |api_football    |331           |36          |
|rosenborg                 |27,409|Rosenborg                 |api_sport       |331           |1           |
|rotherham                 |1,002 |Rotherham                 |football_data_uk|Rotherham     |184         |
|rotherham                 |12,814|Rotherham                 |api_football    |73            |138         |
|rotor volgograd           |13,196|Rotor Volgograd           |api_football    |2010          |34          |
|rotor volgograd           |25,684|Rotor Volgograd           |api_sport       |2010          |1           |
